path,name,code,sub-code,original-price,price,sale-price,options,headline,caption,abstract,explanation,additional1,additional2,additional3,relevant-links,ship-weight,taxable,release-date,temporary-point-term,point-code,meta-desc,template,sale-period-start,sale-period-end,sale-limit,sp-code,brand-code,yahoo-product-code,product-code,jan,isbn,delivery,astk-code,condition,product-category,spec1,spec2,spec3,spec4,spec5,spec6,spec7,spec8,spec9,spec10,display,sort,sp-additional
"白ワイン
フランス
フランス:ラングドック地方","2016 ヴァン・ド・ペイ・ド・レロー・テラス・ド・ギレム・ヴィオニエ / ムーラン・ド・ガサック",9705,,1650,1650,,,一流生産者の造るデイリーワイン,,,"国: France
地方: Languedoc
ブドウ品種: ヴィオニエ100%
インポーター: FINESSE
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1372,,,,,,,,,,,1,99,
"白ワイン
南アフリカ","2017 W.O. ・ステレンボッシュ・セラー・セレクション・シュナン・ブラン・ブッシュ・ヴァイン / クライン・ザルゼ・ワインズ",9710,,1800,1800,,,南アフリカの老舗ワイナリー,,,"国: South Africa
地方: Western Cape
ブドウ品種: シュナン・ブラン100%
インポーター: RAFFINE
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1372,,,,,,,,,,,1,99,
"赤ワイン
フランス
フランス:ボルドー地方","2010 シャトー・ル・タンプル / シャトー・ル・タンプル",9712,,2800,2800,,,バ・メドックのラフィット,,,"国: France
地方: Bordeaux
ブドウ品種: カベルネ・ソーヴィニヨン+メルロー+プティ・ヴェルドー
インポーター: FINESSE
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
スパークリング,"N.V. V.S.Q.・ヤーデ / ヴィノジア",9728,,1950,1950,,,コストパフォーマンス抜群のモダンな南イタリアワイン,,,"国: Italy
地方: Campania
ブドウ品種: ファランギーナ100％
インポーター: Firadis
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1373,,,,,,,,,,,1,99,
"白ワイン
フランス
フランス:ブルゴーニュ地方","2011 ブルゴーニュ・アリゴテ / ドメーヌ・ピエール・ボワッソン",9773,,4700,4700,,,入手困難な次世代ムルソーのスター!!,,,"国: France
地方: Bourgogne
ブドウ品種: アリゴテ100％
インポーター: Orveaux, inc.
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1372,,,,,,,,,,,1,99,
"白ワイン
フランス
フランス:ブルゴーニュ地方","2012 ブルゴーニュ・アリゴテ / ドメーヌ・ピエール・ボワッソン",9774,,3840,3840,,,入手困難な次世代ムルソーのスター!!,,,"国: France
地方: Bourgogne
ブドウ品種: アリゴテ100％
インポーター: Orveaux, inc.
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1372,,,,,,,,,,,1,99,
"白ワイン
フランス
フランス:ブルゴーニュ地方","2013 ブルゴーニュ・アリゴテ / ドメーヌ・ピエール・ボワッソン",9775,,4170,4170,,,入手困難な次世代ムルソーのスター!!,,,"国: France
地方: Bourgogne
ブドウ品種: アリゴテ100％
インポーター: Orveaux, inc.
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1372,,,,,,,,,,,1,99,
"赤ワイン
フランス
フランス:ブルゴーニュ地方","2010 ブルゴーニュ・ピノ・ノワール / ドメーヌ・ピエール・ボワッソン",9777,,4840,4840,,,入手困難な次世代ムルソーのスター!!,,,"国: France
地方: Bourgogne
ブドウ品種: ピノ・ノワール100%
インポーター: Orveaux, inc.
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
"赤ワイン
フランス
フランス:ブルゴーニュ地方","2011 ブルゴーニュ・ピノ・ノワール / ドメーヌ・ピエール・ボワッソン",9778,,4670,4670,,,入手困難な次世代ムルソーのスター!!,,,"国: France
地方: Bourgogne
ブドウ品種: ピノ・ノワール100%
インポーター: Orveaux, inc.
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
"赤ワイン
フランス
フランス:ブルゴーニュ地方","2013 ブルゴーニュ・ピノ・ノワール / ドメーヌ・ピエール・ボワッソン",9779,,4670,4670,,,入手困難な次世代ムルソーのスター!!,,,"国: France
地方: Bourgogne
ブドウ品種: ピノ・ノワール100%
インポーター: Orveaux, inc.
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
"赤ワイン
フランス
フランス:ラングドック地方","2015 フォジェール・モンファレット / カトリーヌ・ロック",9780,,3470,3470,,,,,,"国: France
地方: Languedoc
ブドウ品種: ムールヴェードル75%＋シラー20%＋グルナッシュ5%
インポーター: VIVIT
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
"赤ワイン
フランス
フランス:ラングドック地方","2016 フォジェール・ル・プレビテール / カトリーヌ・ロック",9781,,2970,2970,,,,,,"国: France
地方: Languedoc
ブドウ品種: ルドネール・プリュ60%＋サンソー30%＋カリニャン10%
インポーター: VIVIT
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
"赤ワイン
フランス
フランス:ラングドック地方","2014 ペイ・ドック・I.G.P.・ピノ・ノワール・レ・ポマレード / ドメーヌ・ド・クロヴァロン",9783,,3640,3640,,,,,,"国: France
地方: Languedoc
ブドウ品種: ピノ・ノワール100%
インポーター: VIVIT
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
"白ワイン
フランス
フランス:ラングドック地方","2016 ペイ・ドック・I.G.P.・レ・ゼール / ドメーヌ・ド・クロヴァロン",9784,,3220,3220,,,,,,"国: France
地方: Languedoc
ブドウ品種: ヴィオニエ100%
インポーター: VIVIT
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1372,,,,,,,,,,,1,99,
"白ワイン
フランス
フランス:ラングドック地方","2016 フォジェール・カブレッタ / カトリーヌ・ロック",9785,,4240,4240,,,,,,"国: France
地方: Languedoc
ブドウ品種: グルナッシュ・ブラン+ルーサンヌ＋クレレット+グルナッシュ・グリ
インポーター: VIVIT
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1372,,,,,,,,,,,1,99,
"赤ワイン
フランス
フランス:ボルドー地方","2011 シャトー・ピエレム / シャトー・ピエレム",9786,,6970,6970,,,,,,"国: France
地方: Bordeaux
ブドウ品種: メルロー100%
インポーター: VIVIT
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
"赤ワイン
フランス
フランス:ボルドー地方","2008 クロ・ラ・ボエーム / クロ・ラ・ボエーム",9787,,4140,4140,,,,,,"国: France
地方: Bordeaux
ブドウ品種: カベルネ・ソーヴィニョン60%、メルロー40%
インポーター: VIVIT
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
"食品
フランス","N.V. ピエール・ゼロ　ブラン・ド・ブラン / ドメーヌ・ピエール・シャヴァン",9792,,500,500,,,本格派！ノンアルコール・ワインテイスト飲料登場！,,,"国: France
地方: 
ブドウ品種: ミュスカ+シャルドネ
インポーター: Mottox
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,,,,,,,,,,,,1,99,
"スパークリング
フランス
フランス:ブルゴーニュ地方","N.V. クレマン・ド・ブルゴーニュ・ブリュット・ブラン・ド・ブラン / ドメーヌ・フィリップ・コラン",9793,,3100,3100,,,,,,"国: France
地方: Bourgogne
ブドウ品種: シャルドネ100%
インポーター: LUC Corporation
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1373,,,,,,,,,,,1,99,
"白ワイン
フランス
フランス:ロワール河流域","1992 サンセール・レ・ロマン / ジットン・ペール・エ・フィス",9795,,6170,6170,,,区画ごとの醸造をサンセールで初めて実行に移したパイオニア。,,,"国: France
地方: Vall?e de la Loire
ブドウ品種: ソーヴィニヨン・ブラン100%
インポーター: DAIEI SANGYOU
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1372,,,,,,,,,,,1,99,
"白ワイン
フランス
フランス:ロワール河流域","2015 プイィ・フュメ・ヴィエイユ・ヴィーニュ / ドメーヌ・レジ・ミネ",9799,,3500,3500,,,新世代プイィ・フュメ,,,"国: France
地方: Vall?e de la Loire
ブドウ品種: ソーヴィニヨン・ブラン100%
インポーター: FINESSE
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1372,,,,,,,,,,,1,99,
"白ワイン
フランス
フランス:アルザス地方","2014 ゲヴェルツトラミネール・ ベブレンハイム / ドメーヌ・トラペ・ペール・エ・フィス",9801,,3500,3500,,,,,,"国: France
地方: Alsace
ブドウ品種: ピノ・グリ100%
インポーター: FINESSE
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1372,,,,,,,,,,,1,99,
"白ワイン
フランス
フランス:ロワール河流域","2015 サンセール・サン・フランソワ / ドメーヌ・アンドレ・ヴァタン",9804,,4300,4300,,,"最高峰サンセール ☆(B&D)",,,"国: France
地方: Vall?e de la Loire
ブドウ品種: ソーヴィニヨン・ブラン100%
インポーター: FINESSE
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1372,,,,,,,,,,,1,99,
"赤ワイン
フランス
フランス:ブルゴーニュ地方","2015 フィサン / メオ・カミュゼ・フレール・エ・スール",9809,,6700,6700,,,メオのネゴシアン・モデル,,,"国: France
地方: Bourgogne
ブドウ品種: ピノ・ノワール100%
インポーター: FINESSE
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
"赤ワイン
フランス
フランス:ブルゴーニュ地方","2014 ジュリエナ・ヴィエイユ・ヴィーニュ / ドメーヌ・フランク・ジュイヤール",9811,,2500,2500,,,ボジョレ地区の優れた生産者,,,"国: France
地方: Bourgogne
ブドウ品種: ガメイ100%
インポーター: FINESSE
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
"白ワイン
フランス
フランス:ボルドー地方","2014 シャトー・レストリーユ・キャプマルタン / シャトー・レストリーユ",9813,,2700,2700,,,"古典的な王道ボルドー ☆(B&D)",,,"国: France
地方: Bordeaux
ブドウ品種: セミヨン+ソーヴィニヨン・ブラン
インポーター: FINESSE
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1372,,,,,,,,,,,1,99,
"赤ワイン
フランス
フランス:ボルドー地方","2012 シャトー・レストリーユ / シャトー・レストリーユ",9814,,2200,2200,,,"古典的な王道ボルドー ☆(B&D)",,,"国: France
地方: Bordeaux
ブドウ品種: メルロー+カベルネ・ソーヴィニヨン
インポーター: FINESSE
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
"白ワイン
フランス
フランス:ボルドー地方","2016 シャトー・レストリーユ / シャトー・レストリーユ",9815,,2200,2200,,,"古典的な王道ボルドー ☆(B&D)",,,"国: France
地方: Bordeaux
ブドウ品種: ソーヴィニヨン・ブラン86%+ミュスカデル14%
インポーター: FINESSE
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1372,,,,,,,,,,,1,99,
"白ワイン
フランス
フランス:ロワール河流域","2012 ミュスカデ・セーヴル・エ・メーヌ・モニエール・サン・フィアクル / ドメーヌ・デ・オー・ペミオン",9816,,3000,3000,,,区画ごとに醸造するこだわりのムロン・ド・ブルゴーニュ,,,"国: France
地方: Vall?e de la Loire
ブドウ品種: ミュスカデ100%（ムロン・ド・ブルゴーニュ100%）
インポーター: FINESSE
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1372,,,,,,,,,,,1,99,
"白ワイン
フランス
フランス:ブルゴーニュ地方","2014 ブーズロン / ドメーヌ・ド・ヴィレーヌ",9821,,3800,3800,,,,,,"国: France
地方: Bourgogne
ブドウ品種: アリゴテ100%
インポーター: LUC Corporation
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1372,,,,,,,,,,,1,99,
"白ワイン
フランス
フランス:ラングドック地方","2014 コート・ド・トング・グルナッシュ・ブラン / ドメーヌ・ラ・フォン・ド・ロリヴィエ",9823,,2000,2000,,,,,,"国: France
地方: Languedoc
ブドウ品種: グルナッシュ・ブラン100%
インポーター: Orveaux, inc.
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1372,,,,,,,,,,,1,99,
白ワイン,"2016 シンフォニア・ヴェルデホ / ボデガ・アバニコ",9827,,900,900,,,,,,"国: Spain
地方: Castilla la Mancha
ブドウ品種: ヴェルデホ100%
インポーター: Mottox
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1372,,,,,,,,,,,1,99,
"甘口ワイン
南アフリカ","2016 W.O. ・スワートランド・ストロー・ワイン / マリヌー&リーウ・ファミリー・ワインズ",9833,,6400,6400,,,2016年南アフリカ・ワイン・オブ・ザ・イヤー,,,"国: South Africa
地方: Western Cape
ブドウ品種: シュナン・ブラン100%
インポーター: BERRY BROS & RUDD
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1376,,,,,,,,,,,1,99,
"白ワイン
南アフリカ","2015 W.O. ・エランズクルーフ・リーウ・パッサン・エランズクルーフ・シャルドネ / マリヌー&リーウ・ファミリー・ワインズ",9834,,10340,10340,,,2016年南アフリカ・ワイン・オブ・ザ・イヤー,,,"国: South Africa
地方: Western Cape
ブドウ品種: シャルドネ100%
インポーター: BERRY BROS & RUDD
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1372,,,,,,,,,,,1,99,
"白ワイン
南アフリカ","2015 W.O. ・ステレンボッシュ・リーウ・パッサン・ステレンボッシュ・シャルドネ / マリヌー&リーウ・ファミリー・ワインズ",9835,,10340,10340,,,2016年南アフリカ・ワイン・オブ・ザ・イヤー,,,"国: South Africa
地方: Western Cape
ブドウ品種: シャルドネ100%
インポーター: BERRY BROS & RUDD
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1372,,,,,,,,,,,1,99,
"赤ワイン
南アフリカ","2015 W.O. ・ウェスタン・ケープ・リーウ・パッサン・ドライ・レッド・ワイン / マリヌー&リーウ・ファミリー・ワインズ",9836,,15340,15340,,,2016年南アフリカ・ワイン・オブ・ザ・イヤー,,,"国: South Africa
地方: Western Cape
ブドウ品種: カベルネ・ソーヴィニヨン36%+カベルネ・フラン33%+サンソー31%
インポーター: BERRY BROS & RUDD
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
"赤ワイン
フランス
フランス:ブルゴーニュ地方","1982 シャンボール・ミュジニー・プルミエ・クリュ・レ・ザムルーズ / ドメーヌ・セルヴェル・タショー",9842,,61400,61400,,,,,,"国: France
地方: Bourgogne
ブドウ品種: ピノ・ノワール100%
インポーター: TIRE-BOUCHON
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
"赤ワイン
フランス
フランス:ブルゴーニュ地方","1982 シャンボール・ミュジニー・プルミエ・クリュ・レ・シャルム / ドメーヌ・セルヴェル・タショー",9843,,44700,44700,,,,,,"国: France
地方: Bourgogne
ブドウ品種: ピノ・ノワール100%
インポーター: TIRE-BOUCHON
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
"赤ワイン
フランス
フランス:ブルゴーニュ地方","1982 サヴィニィ・レ・ボーヌ・プルミエ・クリュ・オー・ゲット / ドメーヌ・シモン・ビーズ",9844,,18000,18000,,,,,,"国: France
地方: Bourgogne
ブドウ品種: ピノ・ノワール100%
インポーター: TIRE-BOUCHON
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
"赤ワイン
フランス
フランス:ブルゴーニュ地方","1982 サヴィニィ・レ・ボーヌ・プルミエ・クリュ・オー・ヴェルジュレス / ドメーヌ・シモン・ビーズ",9845,,18000,18000,,,,,,"国: France
地方: Bourgogne
ブドウ品種: ピノ・ノワール100%
インポーター: TIRE-BOUCHON
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
"白ワイン
フランス
フランス:ジュラ地方","1989 コート・デュ・ジュラ / ドメーヌ・マクル",9865,,18000,18000,,,,,,"国: France
地方: Jura
ブドウ品種: シャルドネ85%+サヴァニャン15%
インポーター: TIRE-BOUCHON
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1372,,,,,,,,,,,1,99,
白ワイン,"2017 スクリーミング・ベッティ / デリクエンテ",9872,,1900,1900,,,リヴァーランドに2013年に設立された新しいワイナリー。,,,"国: Australia
地方: South Australia
ブドウ品種: ヴェルメンティーノ100%
インポーター: kp Orchard
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1372,,,,,,,,,,,1,99,
ロゼワイン,"2017 ピノ・ノワール・ロゼ / BKワインズ",9882,,3200,3200,,,天才醸造家”ポール・ホブス”の愛弟子,,,"国: Australia
地方: South Australia
ブドウ品種: ヒ?ノ・ノワール100%
インポーター: kp Orchard
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1374,,,,,,,,,,,1,99,
"赤ワイン
フランス
フランス:ボルドー地方","2014 シャトー・マレスコ・サン・テグジュペリ / シャトー・マレスコ・サン・テグジュペリ",9887,,9300,9300,,,90年代より名声を取り戻した3級シャトー,,,"国: France
地方: Bordeaux
ブドウ品種: カベルネ・ソーヴィニヨン+メルロー+カベルネ・フラン+プティ・ヴェルド
インポーター: FWINES
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
"赤ワイン
フランス
フランス:ボルドー地方","2012 シャトー・デュフォール・ヴィヴァン / シャトー・デュフォール・ヴィヴァン",9888,,7500,7500,,,お手頃メドック2級ワイン,,,"国: France
地方: Bordeaux
ブドウ品種: カベルネ・ソーヴィニヨン82%+カベルネ・フラン10%+プティ・ヴェルド8%
インポーター: FWINES
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
"赤ワイン
フランス
フランス:ボルドー地方","2014 シャトー・ブラネール・デュクリュ / シャトー・ブラネール・デュクリュ",9890,,9100,9100,,,"高い品質を保ち続ける格付け４級シャトー ☆☆(RVF)",,,"国: France
地方: Bordeaux
ブドウ品種: カベルネ・ソーヴィニヨン70%+メルロー22%+カベルネ・フラン5%+プティ・ヴェルド3%
インポーター: FWINES
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
